user_id,date_res,weekday,time_res,wt_yes,hbefore_bt_yes,bt_yes,wt_today,sleep_qual
184,2020-06-08,ma,2020-06-08T07:35:31Z,2020-06-07T07:42:00Z,2020-06-07T20:17:00Z,2020-06-07T21:17:00Z,2020-06-08T06:05:00Z,4
184,2020-06-09,di,2020-06-09T07:34:22Z,2020-06-08T06:05:00Z,2020-06-08T20:27:00Z,2020-06-08T21:27:00Z,2020-06-09T07:30:00Z,4
184,2020-06-10,wo,2020-06-10T07:21:09Z,2020-06-09T07:30:00Z,2020-06-09T20:32:00Z,2020-06-09T21:32:00Z,2020-06-10T07:00:00Z,4
184,2020-06-11,do,2020-06-11T07:50:33Z,2020-06-10T07:00:00Z,2020-06-10T20:22:00Z,2020-06-10T21:22:00Z,2020-06-11T07:29:00Z,7
184,2020-06-12,vr,2020-06-12T07:42:04Z,2020-06-11T07:29:00Z,2020-06-11T21:37:00Z,2020-06-11T22:37:00Z,2020-06-12T07:30:00Z,6
184,2020-06-13,za,2020-06-13T10:34:06Z,2020-06-12T07:30:00Z,2020-06-12T21:32:00Z,2020-06-12T22:32:00Z,2020-06-13T07:30:00Z,7
184,2020-06-15,ma,2020-06-15T07:38:14Z,2020-06-14T07:42:00Z,2020-06-14T20:19:00Z,2020-06-14T21:19:00Z,2020-06-15T07:05:00Z,4
184,2020-06-16,di,2020-06-16T07:31:43Z,2020-06-15T07:05:00Z,2020-06-15T20:30:00Z,2020-06-15T21:30:00Z,2020-06-16T06:58:00Z,4
184,2020-06-17,wo,2020-06-17T07:36:51Z,2020-06-16T06:58:00Z,2020-06-16T20:35:00Z,2020-06-16T21:35:00Z,2020-06-17T07:28:00Z,4
184,2020-06-18,do,2020-06-18T07:39:21Z,2020-06-17T07:28:00Z,2020-06-17T20:33:00Z,2020-06-17T21:33:00Z,2020-06-18T07:26:00Z,7
184,2020-06-19,vr,2020-06-19T08:21:19Z,2020-06-18T07:26:00Z,2020-06-18T20:20:00Z,2020-06-18T21:20:00Z,2020-06-19T07:44:00Z,4
184,2020-06-20,za,2020-06-20T10:57:44Z,2020-06-19T07:44:00Z,2020-06-19T21:56:00Z,2020-06-19T22:56:00Z,2020-06-20T09:58:00Z,7
184,2020-06-22,ma,2020-06-22T07:36:26Z,2020-06-21T07:42:00Z,2020-06-21T20:24:00Z,2020-06-21T21:24:00Z,2020-06-22T07:00:00Z,7
188,2020-06-02,di,2020-06-02T07:23:00Z,2020-06-01T06:43:00Z,2020-06-01T21:15:00Z,2020-06-01T22:15:00Z,2020-06-02T06:45:00Z,6
188,2020-06-03,wo,2020-06-03T07:16:35Z,2020-06-02T06:45:00Z,2020-06-02T21:15:00Z,2020-06-02T22:15:00Z,2020-06-03T07:05:00Z,6
188,2020-06-04,do,2020-06-04T07:17:26Z,2020-06-03T07:05:00Z,2020-06-03T21:13:00Z,2020-06-03T22:13:00Z,2020-06-04T06:57:00Z,6
188,2020-06-05,vr,2020-06-05T07:16:06Z,2020-06-04T06:57:00Z,2020-06-04T21:30:00Z,2020-06-04T22:30:00Z,2020-06-05T06:24:00Z,6
188,2020-06-07,zo,2020-06-07T10:46:47Z,2020-06-06T09:04:00Z,2020-06-06T22:37:00Z,2020-06-06T23:37:00Z,2020-06-07T09:38:00Z,6
188,2020-06-08,ma,2020-06-08T07:16:49Z,2020-06-07T09:38:00Z,2020-06-07T21:23:00Z,2020-06-07T22:23:00Z,2020-06-08T07:02:00Z,6
188,2020-06-09,di,2020-06-09T07:44:01Z,2020-06-08T07:02:00Z,2020-06-08T21:35:00Z,2020-06-08T22:35:00Z,2020-06-09T07:38:00Z,6
188,2020-06-10,wo,2020-06-10T07:42:41Z,2020-06-09T07:38:00Z,2020-06-09T20:40:00Z,2020-06-09T21:40:00Z,2020-06-10T07:36:00Z,6
188,2020-06-11,do,2020-06-11T07:16:01Z,2020-06-10T07:36:00Z,2020-06-10T20:46:00Z,2020-06-10T21:46:00Z,2020-06-11T07:00:00Z,6
188,2020-06-12,vr,2020-06-12T07:16:04Z,2020-06-11T07:00:00Z,2020-06-11T21:15:00Z,2020-06-11T22:15:00Z,2020-06-12T07:00:00Z,6
188,2020-06-14,zo,2020-06-14T10:43:35Z,2020-06-13T09:04:00Z,2020-06-13T23:29:00Z,2020-06-14T00:29:00Z,2020-06-14T10:09:00Z,6
188,2020-06-15,ma,2020-06-15T07:16:04Z,2020-06-14T10:09:00Z,2020-06-14T21:15:00Z,2020-06-14T22:15:00Z,2020-06-15T06:44:00Z,6
188,2020-06-16,di,2020-06-16T07:15:47Z,2020-06-15T06:44:00Z,2020-06-15T21:21:00Z,2020-06-15T22:21:00Z,2020-06-16T07:07:00Z,6
188,2020-06-17,wo,2020-06-17T07:39:07Z,2020-06-16T07:07:00Z,2020-06-16T21:38:00Z,2020-06-16T22:38:00Z,2020-06-17T07:29:00Z,6
188,2020-06-18,do,2020-06-18T07:15:47Z,2020-06-17T07:29:00Z,2020-06-17T21:15:00Z,2020-06-17T22:15:00Z,2020-06-18T06:45:00Z,6
188,2020-06-19,vr,2020-06-19T07:37:37Z,2020-06-18T06:45:00Z,2020-06-18T21:37:00Z,2020-06-18T22:37:00Z,2020-06-19T07:32:00Z,6
188,2020-06-21,zo,2020-06-21T10:34:44Z,2020-06-20T09:04:00Z,2020-06-20T23:34:00Z,2020-06-21T00:34:00Z,2020-06-21T09:04:00Z,5
188,2020-06-22,ma,2020-06-22T07:15:31Z,2020-06-21T09:04:00Z,2020-06-21T21:20:00Z,2020-06-21T22:20:00Z,2020-06-22T07:04:00Z,6
191,2020-06-02,di,2020-06-02T07:22:04Z,2020-06-01T07:10:00Z,2020-06-01T23:55:00Z,2020-06-02T00:55:00Z,2020-06-02T07:20:00Z,4
191,2020-06-03,wo,2020-06-03T07:16:52Z,2020-06-02T07:20:00Z,2020-06-03T00:15:00Z,2020-06-03T01:15:00Z,2020-06-03T07:15:00Z,6
191,2020-06-04,do,2020-06-04T07:21:57Z,2020-06-03T07:15:00Z,2020-06-03T23:15:00Z,2020-06-04T00:15:00Z,2020-06-04T07:20:00Z,4
191,2020-06-05,vr,2020-06-05T07:22:27Z,2020-06-04T07:20:00Z,2020-06-05T00:09:00Z,2020-06-05T01:09:00Z,2020-06-05T07:20:00Z,5
191,2020-06-06,za,2020-06-06T10:55:32Z,2020-06-05T07:20:00Z,2020-06-06T00:00:00Z,2020-06-06T01:00:00Z,2020-06-06T10:30:00Z,3
191,2020-06-07,zo,2020-06-07T11:05:24Z,2020-06-06T10:30:00Z,2020-06-07T01:00:00Z,2020-06-07T02:00:00Z,2020-06-07T10:30:00Z,3
191,2020-06-08,ma,2020-06-08T07:21:44Z,2020-06-07T10:30:00Z,2020-06-08T00:30:00Z,2020-06-08T01:30:00Z,2020-06-08T07:20:00Z,4
191,2020-06-09,di,2020-06-09T07:17:59Z,2020-06-08T07:20:00Z,2020-06-08T23:20:00Z,2020-06-09T00:20:00Z,2020-06-09T07:14:00Z,4
191,2020-06-10,wo,2020-06-10T07:21:22Z,2020-06-09T07:14:00Z,2020-06-09T23:20:00Z,2020-06-10T00:20:00Z,2020-06-10T07:20:00Z,4
191,2020-06-11,do,2020-06-11T07:21:39Z,2020-06-10T07:20:00Z,2020-06-10T23:00:00Z,2020-06-11T00:00:00Z,2020-06-11T07:20:00Z,4
191,2020-06-12,vr,2020-06-12T07:17:07Z,2020-06-11T07:20:00Z,2020-06-11T23:00:00Z,2020-06-12T00:00:00Z,2020-06-12T07:14:00Z,4
191,2020-06-13,za,2020-06-13T10:50:37Z,2020-06-12T07:14:00Z,2020-06-13T00:48:00Z,2020-06-13T01:48:00Z,2020-06-13T10:30:00Z,4
191,2020-06-14,zo,2020-06-14T11:03:22Z,2020-06-13T10:30:00Z,2020-06-14T01:30:00Z,2020-06-14T02:30:00Z,2020-06-14T09:30:00Z,5
191,2020-06-15,ma,2020-06-15T07:16:36Z,2020-06-14T09:30:00Z,2020-06-15T01:15:00Z,2020-06-15T02:15:00Z,2020-06-15T07:15:00Z,4
191,2020-06-16,di,2020-06-16T07:16:39Z,2020-06-15T07:15:00Z,2020-06-16T00:30:00Z,2020-06-16T01:30:00Z,2020-06-16T07:05:00Z,4
191,2020-06-17,wo,2020-06-17T07:16:50Z,2020-06-16T07:05:00Z,2020-06-17T00:00:00Z,2020-06-17T01:00:00Z,2020-06-17T07:10:00Z,3
191,2020-06-18,do,2020-06-18T07:16:47Z,2020-06-17T07:10:00Z,2020-06-18T00:00:00Z,2020-06-18T01:00:00Z,2020-06-18T07:15:00Z,4
191,2020-06-19,vr,2020-06-19T07:17:15Z,2020-06-18T07:15:00Z,2020-06-18T23:00:00Z,2020-06-19T00:00:00Z,2020-06-19T07:15:00Z,5
191,2020-06-20,za,2020-06-20T11:03:03Z,2020-06-19T07:15:00Z,2020-06-19T23:30:00Z,2020-06-20T00:30:00Z,2020-06-20T10:20:00Z,6
191,2020-06-21,zo,2020-06-21T10:47:00Z,2020-06-20T10:20:00Z,2020-06-20T23:40:00Z,2020-06-21T00:40:00Z,2020-06-21T10:00:00Z,5
191,2020-06-22,ma,2020-06-22T07:16:52Z,2020-06-21T10:00:00Z,2020-06-22T00:00:00Z,2020-06-22T01:00:00Z,2020-06-22T07:10:00Z,5
196,2020-06-02,di,2020-06-02T07:28:30Z,2020-06-01T06:39:00Z,2020-06-01T21:00:00Z,2020-06-01T22:00:00Z,2020-06-02T07:30:00Z,7
196,2020-06-03,wo,2020-06-03T07:17:14Z,2020-06-02T07:30:00Z,2020-06-02T21:00:00Z,2020-06-02T22:00:00Z,2020-06-03T06:30:00Z,6
196,2020-06-04,do,2020-06-04T07:26:31Z,2020-06-03T06:30:00Z,2020-06-03T21:30:00Z,2020-06-03T22:30:00Z,2020-06-04T07:00:00Z,5
196,2020-06-05,vr,2020-06-05T07:21:20Z,2020-06-04T07:00:00Z,2020-06-04T21:00:00Z,2020-06-04T22:00:00Z,2020-06-05T07:00:00Z,7
196,2020-06-06,za,2020-06-06T11:00:48Z,2020-06-05T07:00:00Z,2020-06-05T22:00:00Z,2020-06-05T23:00:00Z,2020-06-06T06:00:00Z,7
196,2020-06-08,ma,2020-06-08T07:42:55Z,2020-06-07T05:43:00Z,2020-06-07T21:00:00Z,2020-06-07T22:00:00Z,2020-06-08T07:45:00Z,6
196,2020-06-09,di,2020-06-09T07:18:05Z,2020-06-08T07:45:00Z,2020-06-08T21:30:00Z,2020-06-08T22:30:00Z,2020-06-09T07:00:00Z,6
196,2020-06-10,wo,2020-06-10T07:20:54Z,2020-06-09T07:00:00Z,2020-06-09T21:00:00Z,2020-06-09T22:00:00Z,2020-06-10T07:00:00Z,6
196,2020-06-11,do,2020-06-11T07:20:37Z,2020-06-10T07:00:00Z,2020-06-10T21:30:00Z,2020-06-10T22:30:00Z,2020-06-11T07:00:00Z,6
196,2020-06-12,vr,2020-06-12T07:25:24Z,2020-06-11T07:00:00Z,2020-06-11T21:00:00Z,2020-06-11T22:00:00Z,2020-06-12T07:00:00Z,6
196,2020-06-13,za,2020-06-13T11:09:29Z,2020-06-12T07:00:00Z,2020-06-12T21:05:00Z,2020-06-12T22:05:00Z,2020-06-13T07:09:00Z,4
196,2020-06-14,zo,2020-06-14T10:56:04Z,2020-06-13T07:09:00Z,2020-06-13T22:00:00Z,2020-06-13T23:00:00Z,2020-06-14T10:30:00Z,6
196,2020-06-15,ma,2020-06-15T08:11:31Z,2020-06-14T10:30:00Z,2020-06-14T21:00:00Z,2020-06-14T22:00:00Z,2020-06-15T08:15:00Z,6
196,2020-06-16,di,2020-06-16T07:16:52Z,2020-06-15T08:15:00Z,2020-06-15T22:00:00Z,2020-06-15T23:00:00Z,2020-06-16T07:00:00Z,6
196,2020-06-17,wo,2020-06-17T07:21:20Z,2020-06-16T07:00:00Z,2020-06-16T21:00:00Z,2020-06-16T22:00:00Z,2020-06-17T07:00:00Z,6
196,2020-06-18,do,2020-06-18T07:31:49Z,2020-06-17T07:00:00Z,2020-06-17T22:00:00Z,2020-06-17T23:00:00Z,2020-06-18T07:00:00Z,6
196,2020-06-19,vr,2020-06-19T07:16:57Z,2020-06-18T07:00:00Z,2020-06-18T22:00:00Z,2020-06-18T23:00:00Z,2020-06-19T06:30:00Z,6
196,2020-06-20,za,2020-06-20T10:56:45Z,2020-06-19T06:30:00Z,2020-06-19T22:56:00Z,2020-06-19T23:56:00Z,2020-06-20T05:56:00Z,5
196,2020-06-21,zo,2020-06-21T10:54:32Z,2020-06-20T05:56:00Z,2020-06-20T23:00:00Z,2020-06-21T00:00:00Z,2020-06-21T10:00:00Z,6
196,2020-06-22,ma,2020-06-22T07:17:23Z,2020-06-21T10:00:00Z,2020-06-21T21:00:00Z,2020-06-21T22:00:00Z,2020-06-22T07:00:00Z,6
202,2020-06-02,di,2020-06-02T07:32:41Z,2020-06-01T07:32:00Z,2020-06-01T22:30:00Z,2020-06-01T23:30:00Z,2020-06-02T07:30:00Z,6
202,2020-06-08,ma,2020-06-08T08:18:30Z,2020-06-07T00:00:00Z,2020-06-07T23:00:00Z,2020-06-08T00:00:00Z,2020-06-08T08:00:00Z,7
202,2020-06-15,ma,2020-06-15T07:57:29Z,2020-06-14T00:00:00Z,2020-06-14T22:30:00Z,2020-06-14T23:30:00Z,2020-06-15T07:56:00Z,5
204,2020-06-02,di,2020-06-02T07:41:06Z,2020-06-01T07:43:00Z,2020-06-01T22:37:00Z,2020-06-01T23:37:00Z,2020-06-02T07:36:00Z,7
204,2020-06-04,do,2020-06-04T08:22:45Z,2020-06-03T07:43:00Z,2020-06-03T21:28:00Z,2020-06-03T22:28:00Z,2020-06-04T08:20:00Z,7
204,2020-06-09,di,2020-06-09T08:02:32Z,2020-06-08T07:43:00Z,2020-06-08T21:05:00Z,2020-06-08T22:05:00Z,2020-06-09T08:00:00Z,7
204,2020-06-10,wo,2020-06-10T08:21:14Z,2020-06-09T08:00:00Z,2020-06-09T22:20:00Z,2020-06-09T23:20:00Z,2020-06-10T08:20:00Z,7
210,2020-06-02,di,2020-06-02T07:59:25Z,2020-06-01T06:36:00Z,2020-06-01T22:09:00Z,2020-06-01T23:09:00Z,2020-06-02T07:56:00Z,7
210,2020-06-03,wo,2020-06-03T07:16:59Z,2020-06-02T07:56:00Z,2020-06-02T21:10:00Z,2020-06-02T22:10:00Z,2020-06-03T06:55:00Z,6
210,2020-06-06,za,2020-06-06T11:15:03Z,2020-06-05T06:36:00Z,2020-06-05T23:24:00Z,2020-06-06T00:24:00Z,2020-06-06T10:15:00Z,7
210,2020-06-07,zo,2020-06-07T11:17:42Z,2020-06-06T10:15:00Z,2020-06-06T23:00:00Z,2020-06-07T00:00:00Z,2020-06-07T09:15:00Z,7
210,2020-06-08,ma,2020-06-08T07:47:46Z,2020-06-07T09:15:00Z,2020-06-07T22:00:00Z,2020-06-07T23:00:00Z,2020-06-08T07:11:00Z,7
210,2020-06-11,do,2020-06-11T07:49:27Z,2020-06-10T06:36:00Z,2020-06-10T21:40:00Z,2020-06-10T22:40:00Z,2020-06-11T07:48:00Z,7
210,2020-06-14,zo,2020-06-14T11:13:48Z,2020-06-13T07:45:00Z,2020-06-13T22:12:00Z,2020-06-13T23:12:00Z,2020-06-14T07:10:00Z,5
210,2020-06-16,di,2020-06-16T07:17:45Z,2020-06-15T06:36:00Z,2020-06-15T21:16:00Z,2020-06-15T22:16:00Z,2020-06-16T06:15:00Z,4
210,2020-06-19,vr,2020-06-19T08:15:07Z,2020-06-18T06:36:00Z,2020-06-18T20:15:00Z,2020-06-18T21:15:00Z,2020-06-19T07:13:00Z,6
210,2020-06-21,zo,2020-06-21T10:50:11Z,2020-06-20T07:45:00Z,2020-06-20T23:09:00Z,2020-06-21T00:09:00Z,2020-06-21T10:49:00Z,6
213,2020-06-05,vr,2020-06-05T08:23:28Z,2020-06-04T08:00:00Z,2020-06-04T22:30:00Z,2020-06-04T23:30:00Z,2020-06-05T08:00:00Z,6
214,2020-06-02,di,2020-06-02T08:13:17Z,2020-06-01T07:06:00Z,2020-06-01T23:26:00Z,2020-06-02T00:26:00Z,2020-06-02T08:12:00Z,4
214,2020-06-12,vr,2020-06-12T07:16:25Z,2020-06-11T07:06:00Z,2020-06-11T23:15:00Z,2020-06-12T00:15:00Z,2020-06-12T07:00:00Z,6
214,2020-06-19,vr,2020-06-19T08:16:30Z,2020-06-18T07:06:00Z,2020-06-18T22:30:00Z,2020-06-18T23:30:00Z,2020-06-19T08:10:00Z,4
214,2020-06-21,zo,2020-06-21T10:36:28Z,2020-06-20T10:00:00Z,2020-06-21T02:35:00Z,2020-06-21T03:35:00Z,2020-06-21T10:00:00Z,2
219,2020-06-03,wo,2020-06-03T08:17:57Z,2020-06-02T06:46:00Z,2020-06-02T23:30:00Z,2020-06-03T00:30:00Z,2020-06-03T08:07:00Z,6
219,2020-06-04,do,2020-06-04T07:17:10Z,2020-06-03T08:07:00Z,2020-06-03T23:40:00Z,2020-06-04T00:40:00Z,2020-06-04T06:21:00Z,6
219,2020-06-08,ma,2020-06-08T08:02:54Z,2020-06-07T06:35:00Z,2020-06-08T00:40:00Z,2020-06-08T01:40:00Z,2020-06-08T07:45:00Z,5
219,2020-06-09,di,2020-06-09T07:17:11Z,2020-06-08T07:45:00Z,2020-06-08T23:25:00Z,2020-06-09T00:25:00Z,2020-06-09T07:16:00Z,4
219,2020-06-10,wo,2020-06-10T08:23:59Z,2020-06-09T07:16:00Z,2020-06-10T00:03:00Z,2020-06-10T01:03:00Z,2020-06-10T08:00:00Z,5
219,2020-06-11,do,2020-06-11T08:16:15Z,2020-06-10T08:00:00Z,2020-06-11T00:39:00Z,2020-06-11T01:39:00Z,2020-06-11T07:59:00Z,4
219,2020-06-12,vr,2020-06-12T07:16:58Z,2020-06-11T07:59:00Z,2020-06-12T00:15:00Z,2020-06-12T01:15:00Z,2020-06-12T06:58:00Z,5
219,2020-06-17,wo,2020-06-17T07:26:28Z,2020-06-16T06:46:00Z,2020-06-17T00:25:00Z,2020-06-17T01:25:00Z,2020-06-17T06:30:00Z,6
219,2020-06-19,vr,2020-06-19T08:03:02Z,2020-06-18T06:46:00Z,2020-06-19T01:28:00Z,2020-06-19T02:28:00Z,2020-06-19T08:02:00Z,4
219,2020-06-20,za,2020-06-20T10:36:16Z,2020-06-19T08:02:00Z,2020-06-19T23:35:00Z,2020-06-20T00:35:00Z,2020-06-20T06:36:00Z,4
219,2020-06-22,ma,2020-06-22T07:24:42Z,2020-06-21T06:35:00Z,2020-06-22T01:02:00Z,2020-06-22T02:02:00Z,2020-06-22T07:24:00Z,5
222,2020-06-03,wo,2020-06-03T08:06:54Z,2020-06-02T07:57:00Z,2020-06-02T21:30:00Z,2020-06-02T22:30:00Z,2020-06-03T08:03:00Z,6
222,2020-06-04,do,2020-06-04T08:16:24Z,2020-06-03T08:03:00Z,2020-06-03T21:15:00Z,2020-06-03T22:15:00Z,2020-06-04T08:10:00Z,7
222,2020-06-05,vr,2020-06-05T08:23:24Z,2020-06-04T08:10:00Z,2020-06-04T21:30:00Z,2020-06-04T22:30:00Z,2020-06-05T08:20:00Z,7
222,2020-06-06,za,2020-06-06T10:35:11Z,2020-06-05T08:20:00Z,2020-06-06T01:30:00Z,2020-06-06T02:30:00Z,2020-06-06T10:30:00Z,7
222,2020-06-08,ma,2020-06-08T08:06:19Z,2020-06-07T08:24:00Z,2020-06-07T22:00:00Z,2020-06-07T23:00:00Z,2020-06-08T07:50:00Z,6
222,2020-06-10,wo,2020-06-10T08:13:01Z,2020-06-09T07:57:00Z,2020-06-09T21:10:00Z,2020-06-09T22:10:00Z,2020-06-10T07:55:00Z,5
222,2020-06-11,do,2020-06-11T08:30:00Z,2020-06-10T07:55:00Z,2020-06-10T21:10:00Z,2020-06-10T22:10:00Z,2020-06-11T08:15:00Z,7
222,2020-06-13,za,2020-06-13T10:49:00Z,2020-06-12T07:57:00Z,2020-06-13T00:10:00Z,2020-06-13T01:10:00Z,2020-06-13T09:30:00Z,7
222,2020-06-14,zo,2020-06-14T10:44:12Z,2020-06-13T09:30:00Z,2020-06-13T17:30:00Z,2020-06-13T18:30:00Z,2020-06-14T07:30:00Z,6
222,2020-06-15,ma,2020-06-15T08:25:02Z,2020-06-14T07:30:00Z,2020-06-14T20:30:00Z,2020-06-14T21:30:00Z,2020-06-15T08:15:00Z,6
222,2020-06-18,do,2020-06-18T08:12:09Z,2020-06-17T07:57:00Z,2020-06-17T22:00:00Z,2020-06-17T23:00:00Z,2020-06-18T08:05:00Z,7
222,2020-06-20,za,2020-06-20T11:07:15Z,2020-06-19T07:57:00Z,2020-06-19T23:00:00Z,2020-06-20T00:00:00Z,2020-06-20T10:50:00Z,7
222,2020-06-21,zo,2020-06-21T10:58:58Z,2020-06-20T10:50:00Z,2020-06-21T00:00:00Z,2020-06-21T01:00:00Z,2020-06-21T10:30:00Z,7
222,2020-06-22,ma,2020-06-22T08:27:12Z,2020-06-21T10:30:00Z,2020-06-22T02:00:00Z,2020-06-22T03:00:00Z,2020-06-22T08:15:00Z,3
223,2020-06-02,di,2020-06-02T07:48:41Z,2020-06-01T06:22:00Z,2020-06-01T21:32:00Z,2020-06-01T22:32:00Z,2020-06-02T07:24:00Z,7
223,2020-06-03,wo,2020-06-03T08:04:17Z,2020-06-02T07:24:00Z,2020-06-02T22:01:00Z,2020-06-02T23:01:00Z,2020-06-03T06:50:00Z,7
223,2020-06-04,do,2020-06-04T07:19:22Z,2020-06-03T06:50:00Z,2020-06-03T21:16:00Z,2020-06-03T22:16:00Z,2020-06-04T06:30:00Z,7
223,2020-06-12,vr,2020-06-12T07:15:53Z,2020-06-11T06:22:00Z,2020-06-11T21:14:00Z,2020-06-11T22:14:00Z,2020-06-12T06:28:00Z,7
223,2020-06-13,za,2020-06-13T11:25:25Z,2020-06-12T06:28:00Z,2020-06-13T00:24:00Z,2020-06-13T01:24:00Z,2020-06-13T11:24:00Z,7
225,2020-06-02,di,2020-06-02T07:48:03Z,2020-06-01T06:44:00Z,2020-06-01T20:30:00Z,2020-06-01T21:30:00Z,2020-06-02T07:40:00Z,5
225,2020-06-03,wo,2020-06-03T07:52:42Z,2020-06-02T07:40:00Z,2020-06-02T21:30:00Z,2020-06-02T22:30:00Z,2020-06-03T07:00:00Z,6
225,2020-06-04,do,2020-06-04T07:46:12Z,2020-06-03T07:00:00Z,2020-06-03T20:30:00Z,2020-06-03T21:30:00Z,2020-06-04T07:00:00Z,6
225,2020-06-05,vr,2020-06-05T07:41:08Z,2020-06-04T07:00:00Z,2020-06-04T21:45:00Z,2020-06-04T22:45:00Z,2020-06-05T06:40:00Z,3
225,2020-06-06,za,2020-06-06T11:03:31Z,2020-06-05T06:40:00Z,2020-06-05T21:30:00Z,2020-06-05T22:30:00Z,2020-06-06T08:30:00Z,6
225,2020-06-09,di,2020-06-09T08:03:01Z,2020-06-08T06:44:00Z,2020-06-08T21:00:00Z,2020-06-08T22:00:00Z,2020-06-09T07:10:00Z,6
225,2020-06-10,wo,2020-06-10T07:38:31Z,2020-06-09T07:10:00Z,2020-06-09T20:40:00Z,2020-06-09T21:40:00Z,2020-06-10T07:45:00Z,6
225,2020-06-11,do,2020-06-11T07:31:50Z,2020-06-10T07:45:00Z,2020-06-10T21:00:00Z,2020-06-10T22:00:00Z,2020-06-11T07:05:00Z,6
225,2020-06-12,vr,2020-06-12T07:53:24Z,2020-06-11T07:05:00Z,2020-06-11T20:40:00Z,2020-06-11T21:40:00Z,2020-06-12T07:05:00Z,6
225,2020-06-15,ma,2020-06-15T07:40:17Z,2020-06-14T07:42:00Z,2020-06-14T20:30:00Z,2020-06-14T21:30:00Z,2020-06-15T06:40:00Z,7
225,2020-06-16,di,2020-06-16T07:50:45Z,2020-06-15T06:40:00Z,2020-06-15T21:00:00Z,2020-06-15T22:00:00Z,2020-06-16T07:05:00Z,6
225,2020-06-17,wo,2020-06-17T07:57:30Z,2020-06-16T07:05:00Z,2020-06-16T20:30:00Z,2020-06-16T21:30:00Z,2020-06-17T07:05:00Z,7
225,2020-06-18,do,2020-06-18T07:44:34Z,2020-06-17T07:05:00Z,2020-06-17T20:40:00Z,2020-06-17T21:40:00Z,2020-06-18T06:40:00Z,7
225,2020-06-19,vr,2020-06-19T07:54:23Z,2020-06-18T06:40:00Z,2020-06-18T20:30:00Z,2020-06-18T21:30:00Z,2020-06-19T06:44:00Z,6
225,2020-06-20,za,2020-06-20T10:54:52Z,2020-06-19T06:44:00Z,2020-06-19T21:30:00Z,2020-06-19T22:30:00Z,2020-06-20T08:00:00Z,7
225,2020-06-21,zo,2020-06-21T10:32:43Z,2020-06-20T08:00:00Z,2020-06-21T01:00:00Z,2020-06-21T02:00:00Z,2020-06-21T10:20:00Z,5
225,2020-06-22,ma,2020-06-22T08:03:08Z,2020-06-21T10:20:00Z,2020-06-21T20:30:00Z,2020-06-21T21:30:00Z,2020-06-22T07:05:00Z,6
226,2020-06-02,di,2020-06-02T07:59:01Z,2020-06-01T07:11:00Z,2020-06-01T21:00:00Z,2020-06-01T22:00:00Z,2020-06-02T07:45:00Z,5
226,2020-06-03,wo,2020-06-03T07:44:57Z,2020-06-02T07:45:00Z,2020-06-02T20:45:00Z,2020-06-02T21:45:00Z,2020-06-03T07:30:00Z,6
226,2020-06-04,do,2020-06-04T07:54:09Z,2020-06-03T07:30:00Z,2020-06-03T21:00:00Z,2020-06-03T22:00:00Z,2020-06-04T07:45:00Z,5
226,2020-06-06,za,2020-06-06T10:42:06Z,2020-06-05T07:11:00Z,2020-06-05T22:00:00Z,2020-06-05T23:00:00Z,2020-06-06T10:00:00Z,7
226,2020-06-07,zo,2020-06-07T10:52:44Z,2020-06-06T10:00:00Z,2020-06-06T21:50:00Z,2020-06-06T22:50:00Z,2020-06-07T09:19:00Z,6
226,2020-06-08,ma,2020-06-08T07:28:22Z,2020-06-07T09:19:00Z,2020-06-07T20:45:00Z,2020-06-07T21:45:00Z,2020-06-08T07:15:00Z,6
226,2020-06-09,di,2020-06-09T08:08:12Z,2020-06-08T07:15:00Z,2020-06-08T20:50:00Z,2020-06-08T21:50:00Z,2020-06-09T08:00:00Z,7
226,2020-06-10,wo,2020-06-10T07:40:47Z,2020-06-09T08:00:00Z,2020-06-09T21:00:00Z,2020-06-09T22:00:00Z,2020-06-10T07:15:00Z,5
226,2020-06-11,do,2020-06-11T08:04:03Z,2020-06-10T07:15:00Z,2020-06-10T20:45:00Z,2020-06-10T21:45:00Z,2020-06-11T07:55:00Z,6
226,2020-06-12,vr,2020-06-12T07:57:43Z,2020-06-11T07:55:00Z,2020-06-11T20:50:00Z,2020-06-11T21:50:00Z,2020-06-12T07:45:00Z,6
226,2020-06-13,za,2020-06-13T11:18:28Z,2020-06-12T07:45:00Z,2020-06-12T21:15:00Z,2020-06-12T22:15:00Z,2020-06-13T09:00:00Z,5
226,2020-06-14,zo,2020-06-14T10:46:33Z,2020-06-13T09:00:00Z,2020-06-13T21:30:00Z,2020-06-13T22:30:00Z,2020-06-14T09:00:00Z,5
226,2020-06-15,ma,2020-06-15T07:35:08Z,2020-06-14T09:00:00Z,2020-06-14T20:45:00Z,2020-06-14T21:45:00Z,2020-06-15T07:00:00Z,5
226,2020-06-16,di,2020-06-16T07:46:50Z,2020-06-15T07:00:00Z,2020-06-15T20:40:00Z,2020-06-15T21:40:00Z,2020-06-16T07:15:00Z,5
226,2020-06-17,wo,2020-06-17T07:43:50Z,2020-06-16T07:15:00Z,2020-06-16T20:45:00Z,2020-06-16T21:45:00Z,2020-06-17T07:25:00Z,6
226,2020-06-18,do,2020-06-18T07:30:39Z,2020-06-17T07:25:00Z,2020-06-17T20:45:00Z,2020-06-17T21:45:00Z,2020-06-18T07:15:00Z,6
